start	end	lat	lon	lat	lon	name
36321776	7049334377	-5010101.35	876782.7000000001	-5010115.51	876853.33	Bismarckstraße
7572530869	36321776	-5010086.9799999995	876701.8800000001	-5010101.35	876782.7000000001	Bismarckstraße
537981486	7572530869	-5010072.29	876619.31	-5010086.9799999995	876701.8800000001	Bismarckstraße
7049334379	537981486	-5010065.58	876582.6900000001	-5010072.29	876619.31	Bismarckstraße
3161228592	7049334379	-5010064.38	876576.1599999999	-5010065.58	876582.6900000001	Bismarckstraße
35343344	3161228592	-5010062.54	876565.49	-5010064.38	876576.1599999999	Bismarckstraße
1609310294	2024106180	-5009404.29	878959.9400000001	-5009394.78	878881.7	Rondellweg
2028663431	1609310294	-5009404.390000001	878961.1900000001	-5009404.29	878959.9400000001	Rondellweg
3387496437	2028663431	-5009404.7299999995	878963.98	-5009404.390000001	878961.1900000001	Rondellweg
60954571	3387496437	-5009414.39	879042.3	-5009404.7299999995	878963.98	Rondellweg
3387496445	60954571	-5009422.92	879122.04	-5009414.39	879042.3	Rondellweg
2024130831	3387496445	-5009423.739999999	879129.7500000001	-5009422.92	879122.04	Rondellweg
2027229171	2024130831	-5009427.850000001	879175.6100000001	-5009423.739999999	879129.7500000001	Rondellweg
3387496452	2027229171	-5009428.46	879183.2899999999	-5009427.850000001	879175.6100000001	Rondellweg
60954572	3387496452	-5009430.1899999995	879205.25	-5009428.46	879183.2899999999	Rondellweg
60954573	60954572	-5009442.140000001	879344.2799999999	-5009430.1899999995	879205.25	Rondellweg
1235236598	5521086110	-5010682.96	873713.51	-5010688.0	873719.53	Kaiserleikreisel
5521086111	1235236598	-5010681.26	873712.72	-5010682.96	873713.51	Kaiserleikreisel
6481661301	5521086111	-5010678.72	873711.5499999999	-5010681.26	873712.72	Kaiserleikreisel
697350581	6481661301	-5010674.62	873709.65	-5010678.72	873711.5499999999	Kaiserleikreisel
634442	697350581	-5010652.46	873703.58	-5010674.62	873709.65	Kaiserleikreisel
2024106161	60784541	-5009256.91	878752.36	-5009259.92	878772.24	Goerdelerstraße
2024106158	2024106161	-5009255.51	878740.3899999999	-5009256.91	878752.36	Goerdelerstraße
2024106154	2024106158	-5009254.529999999	878730.41	-5009255.51	878740.3899999999	Goerdelerstraße
2024106151	2024106154	-5009254.07	878719.41	-5009254.529999999	878730.41	Goerdelerstraße
2024106152	2024106151	-5009254.13	878709.42	-5009254.07	878719.41	Goerdelerstraße
2024106156	2024106152	-5009254.91	878699.66	-5009254.13	878709.42	Goerdelerstraße
60953659	2024106156	-5009255.91	878691.8500000001	-5009254.91	878699.66	Goerdelerstraße
2024106162	60953659	-5009257.36	878683.3200000001	-5009255.91	878691.8500000001	Goerdelerstraße
6927640714	2024106162	-5009258.68	878677.67	-5009257.36	878683.3200000001	Goerdelerstraße
2024106165	6927640714	-5009259.029999999	878676.16	-5009258.68	878677.67	Goerdelerstraße
1892335882	2024106165	-5009261.85	878665.9099999999	-5009259.029999999	878676.16	Goerdelerstraße
2031056412	1892335882	-5009262.43	878663.9900000001	-5009261.85	878665.9099999999	Goerdelerstraße
567213545	2031056412	-5009268.64	878643.61	-5009262.43	878663.9900000001	Goerdelerstraße
7051502622	5329836614	-5009777.13	876536.68	-5009783.199999999	876534.48	Christian-Pleß-Straße
5330172781	7051502622	-5009727.0600000005	876554.81	-5009777.13	876536.68	Christian-Pleß-Straße
2024106326	2472201	-5009691.17	879153.52	-5009698.16	879160.56	Heusenstammer Weg
2024106315	2024106326	-5009688.01	879151.2799999999	-5009691.17	879153.52	Heusenstammer Weg
6206706087	2024106315	-5009683.09	879150.73	-5009688.01	879151.2799999999	Heusenstammer Weg
2024106314	6206706087	-5009676.95	879151.5900000001	-5009683.09	879150.73	Heusenstammer Weg
289422734	2024106314	-5009667.24	879154.9299999999	-5009676.95	879151.5900000001	Heusenstammer Weg
3252379579	3252379580	-5010699.33	873670.86	-5010697.93	873690.7999999999	Strahlenbergerstraße
634383	3252379579	-5010698.68	873652.01	-5010699.33	873670.86	Strahlenbergerstraße
27652103	634383	-5010699.43	873618.7599999999	-5010698.68	873652.01	Strahlenbergerstraße
847673230	27652103	-5010699.78	873585.34	-5010699.43	873618.7599999999	Strahlenbergerstraße
1235236942	847673230	-5010700.26	873570.4999999999	-5010699.78	873585.34	Strahlenbergerstraße
346939414	1235236942	-5010705.46	873482.0300000001	-5010700.26	873570.4999999999	Strahlenbergerstraße
3206532854	3609103553	-5009269.17	875366.73	-5009276.44	875372.4099999999	Frühlingsaustraße
195984172	3206532854	-5009260.49	875359.95	-5009269.17	875366.73	Frühlingsaustraße
2021044160	52299730	-5009477.64	877670.36	-5009485.73	877656.28	Wilhelm-Leuschner-Straße
2021044156	2021044160	-5009453.51	877746.34	-5009477.64	877670.36	Wilhelm-Leuschner-Straße
52299725	2021044156	-5009451.59	877761.6399999999	-5009453.51	877746.34	Wilhelm-Leuschner-Straße
52299730	52299733	-5009485.73	877656.28	-5009541.84	877476.22	Wilhelm-Leuschner-Straße
2022377298	52299730	-5009485.2	877675.11	-5009485.73	877656.28	Wilhelm-Leuschner-Straße
2032691906	1838438908	-5008572.600000001	875766.84	-5008567.05	875722.03	J.-F.-Kennedy-Promenade
1838438917	2032691906	-5008589.24	875904.95	-5008572.600000001	875766.84	J.-F.-Kennedy-Promenade
35339003	3623546531	-5009858.109999999	875148.24	-5009853.0	875185.5900000001	Bismarckstraße
165128	35339003	-5009860.38	875131.79	-5009858.109999999	875148.24	Bismarckstraße
1839663288	104708919	-5009597.51	875745.76	-5009600.28	875734.9500000001	Starkenburgring
848551348	1839663288	-5009589.42	875777.6399999999	-5009597.51	875745.76	Starkenburgring
3206532917	848551348	-5009545.35	875964.02	-5009589.42	875777.6399999999	Starkenburgring
104708914	3206532917	-5009539.17	875990.15	-5009545.35	875964.02	Starkenburgring
2443362667	2443362668	-5008617.22	875372.04	-5008617.46	875378.2599999999	Europaplatz
2443362666	2443362667	-5008615.0600000005	875364.36	-5008617.22	875372.04	Europaplatz
2443362665	2443362666	-5008612.399999999	875361.6799999999	-5008615.0600000005	875364.36	Europaplatz
2443362664	2443362665	-5008607.109999999	875358.08	-5008612.399999999	875361.6799999999	Europaplatz
2443362663	2443362664	-5008600.93	875360.39	-5008607.109999999	875358.08	Europaplatz
2443362660	2443362663	-5008597.6899999995	875364.68	-5008600.93	875360.39	Europaplatz
2443362659	2443362660	-5008596.43	875372.51	-5008597.6899999995	875364.68	Europaplatz
2443362661	2443362659	-5008595.11	875380.49	-5008596.43	875372.51	Europaplatz
2443362662	2443362661	-5008592.48	875397.3300000001	-5008595.11	875380.49	Europaplatz
2443362668	2443362662	-5008617.46	875378.2599999999	-5008592.48	875397.3300000001	Europaplatz
1836961575	457400487	-5010892.76	876013.91	-5010921.65	875881.22	Linsenberg
86069508	497907165	-5008106.3	877873.87	-5008081.67	877895.97	Waldstraße
405880394	86069508	-5008117.32	877863.43	-5008106.3	877873.87	Waldstraße
2472132	405880394	-5008125.29	877855.37	-5008117.32	877863.43	Waldstraße
2031153570	2472132	-5008134.4799999995	877844.96	-5008125.29	877855.37	Waldstraße
2031153572	2031153570	-5008142.32	877834.93	-5008134.4799999995	877844.96	Waldstraße
2472134	2031153572	-5008148.29	877826.9	-5008142.32	877834.93	Waldstraße
462668594	2472134	-5008152.92	877820.3400000001	-5008148.29	877826.9	Waldstraße
3424471486	462668594	-5008154.99	877817.4500000001	-5008152.92	877820.3400000001	Waldstraße
2472135	3424471486	-5008159.13	877811.6799999999	-5008154.99	877817.4500000001	Waldstraße
2472136	2472135	-5008166.19	877801.0	-5008159.13	877811.6799999999	Waldstraße
5218114130	271785579	-5009010.87	875418.54	-5009038.87	875329.4600000001	Odenwaldring
501886973	501886970	-5007924.29	877056.17	-5007965.84	876999.8599999999	Habichtswaldweg
31124333	5218114130	-5009008.510000001	875426.0399999999	-5009010.87	875418.54	Odenwaldring
2013882654	31124333	-5008986.02	875497.95	-5009008.510000001	875426.0399999999	Odenwaldring
2013882653	2013882654	-5008979.85	875515.36	-5008986.02	875497.95	Odenwaldring
245565478	2013882653	-5008974.46	875530.3400000001	-5008979.85	875515.36	Odenwaldring
501886971	501886973	-5007875.25	877121.6499999999	-5007924.29	877056.17	Habichtswaldweg
658673194	501886971	-5007876.180000001	877293.4400000001	-5007875.25	877121.6499999999	Habichtswaldweg
288470719	658673194	-5007876.37	877317.9	-5007876.180000001	877293.4400000001	Habichtswaldweg
2012875069	5218114131	-5008928.61	875699.3400000001	-5008930.430000001	875690.1300000001	Odenwaldring
31124335	2012875069	-5008923.47	875730.8999999999	-5008928.61	875699.3400000001	Odenwaldring
2012875031	31124335	-5008919.41	875759.79	-5008923.47	875730.8999999999	Odenwaldring
2012875029	2012875031	-5008916.26	875786.74	-5008919.41	875759.79	Odenwaldring
2876339805	2012875029	-5008914.86	875802.9799999999	-5008916.26	875786.74	Odenwaldring
2012875028	2876339805	-5008913.17	875824.7600000001	-5008914.86	875802.9799999999	Odenwaldring
31124336	2012875028	-5008912.140000001	875840.4199999999	-5008913.17	875824.7600000001	Odenwaldring
1838321033	35463043	-5010255.21	875948.92	-5010261.4799999995	875952.26	Rathenaustraße
1838321022	1838321033	-5010248.59	875944.85	-5010255.21	875948.92	Rathenaustraße
1838321015	1838321022	-5010241.29	875939.71	-5010248.59	875944.85	Rathenaustraße
1899028409	1838321015	-5010178.6	875890.1	-5010241.29	875939.71	Rathenaustraße
271786636	271786635	-5008443.9	876183.1000000001	-5008496.91	876159.5700000001	Siegfried-Guggenheim-Weg
2031153688	271786636	-5008441.01	876183.64	-5008443.9	876183.1000000001	Siegfried-Guggenheim-Weg
5633628825	2031153688	-5008439.19	876182.94	-5008441.01	876183.64	Siegfried-Guggenheim-Weg
2031153686	5633628825	-5008437.85	876182.43	-5008439.19	876182.94	Siegfried-Guggenheim-Weg
2031153683	2031153686	-5008435.95	876180.1	-5008437.85	876182.43	Siegfried-Guggenheim-Weg
2031153682	2031153683	-5008434.359999999	876176.4299999999	-5008435.95	876180.1	Siegfried-Guggenheim-Weg
1838438874	2031153682	-5008411.850000001	876122.43	-5008434.359999999	876176.4299999999	Siegfried-Guggenheim-Weg
279036693	1838438874	-5008409.53	876116.8400000001	-5008411.850000001	876122.43	Siegfried-Guggenheim-Weg
2031153672	279036693	-5008408.83	876113.85	-5008409.53	876116.8400000001	Siegfried-Guggenheim-Weg
2031153671	2031153672	-5008408.78	876110.54	-5008408.83	876113.85	Siegfried-Guggenheim-Weg
2031153673	2031153671	-5008409.4	876106.8500000001	-5008408.78	876110.54	Siegfried-Guggenheim-Weg
1838438872	2031153673	-5008410.55	876104.0599999999	-5008409.4	876106.8500000001	Siegfried-Guggenheim-Weg
2031153676	1838438872	-5008417.279999999	876095.16	-5008410.55	876104.0599999999	Siegfried-Guggenheim-Weg
2031153677	2031153676	-5008420.350000001	876091.34	-5008417.279999999	876095.16	Siegfried-Guggenheim-Weg
392094392	2031153677	-5008422.93	876089.58	-5008420.350000001	876091.34	Siegfried-Guggenheim-Weg
271786634	392094392	-5008479.8	876064.68	-5008422.93	876089.58	Siegfried-Guggenheim-Weg
5900053338	35339008	-5009950.18	875946.49	-5009956.100000001	875979.84	Bismarckstraße
513677604	552768883	-5010756.34	877473.88	-5010761.42	877495.45	Mainstraße
554183867	513677604	-5010746.68	877433.3300000001	-5010756.34	877473.88	Mainstraße
7150756256	554183867	-5010741.79	877416.6799999999	-5010746.68	877433.3300000001	Mainstraße
33779509	7150756256	-5010738.949999999	877407.0099999999	-5010741.79	877416.6799999999	Mainstraße
34919904	34425511	-5010202.83	874550.8900000001	-5010205.16	874562.8500000001	Frankfurter Straße
5215776249	34919904	-5010198.94	874531.7999999999	-5010202.83	874550.8900000001	Frankfurter Straße
34425505	5215776249	-5010196.91	874521.85	-5010198.94	874531.7999999999	Frankfurter Straße
2032692202	703989776	-5009066.89	874788.0200000001	-5009062.46	874782.51	Manchotstraße
2032692206	2032692202	-5009070.590000001	874793.1599999999	-5009066.89	874788.0200000001	Manchotstraße
2032692207	2032692206	-5009076.52	874802.09	-5009070.590000001	874793.1599999999	Manchotstraße
2032692210	2032692207	-5009085.42	874816.3500000001	-5009076.52	874802.09	Manchotstraße
2032692215	2032692210	-5009091.449999999	874825.36	-5009085.42	874816.3500000001	Manchotstraße
2032692217	2032692215	-5009095.07	874830.56	-5009091.449999999	874825.36	Manchotstraße
2032692219	2032692217	-5009098.81	874835.55	-5009095.07	874830.56	Manchotstraße
2032692221	2032692219	-5009105.03	874840.6	-5009098.81	874835.55	Manchotstraße
703989784	2032692221	-5009115.77	874841.8900000001	-5009105.03	874840.6	Manchotstraße
3046236277	703989784	-5009118.399999999	874852.46	-5009115.77	874841.8900000001	Manchotstraße
3039057972	3046236277	-5009138.47	874868.2499999999	-5009118.399999999	874852.46	Manchotstraße
3033203646	3039057972	-5009176.05	874898.49	-5009138.47	874868.2499999999	Manchotstraße
703989714	3033203646	-5009183.1	874904.16	-5009176.05	874898.49	Manchotstraße
2012654783	526684	-5010545.57	874071.3200000001	-5010545.39	874089.43	Berliner Straße
491028145	2012654783	-5010545.96	874058.16	-5010545.57	874071.3200000001	Berliner Straße
1832151311	1604753560	-5010451.63	876955.06	-5010454.38	876954.89	Karlstraße
1832151298	1832151311	-5010448.81	876953.99	-5010451.63	876955.06	Karlstraße
1832151279	1832151298	-5010446.68	876952.4600000001	-5010448.81	876953.99	Karlstraße
1832151249	1832151279	-5010444.25	876948.7899999999	-5010446.68	876952.4600000001	Karlstraße
2583003881	1832151249	-5010441.819999999	876942.5099999999	-5010444.25	876948.7899999999	Karlstraße
1832151239	2583003881	-5010438.2700000005	876930.0	-5010441.819999999	876942.5099999999	Karlstraße
7187342730	3989547465	-5009807.930000001	878437.28	-5009824.69	878450.1799999999	Rhönstraße
431368473	6036157898	-5010318.08	876200.1599999999	-5010321.88	876218.04	Geleitsstraße
36475981	431368473	-5010313.88	876183.2699999999	-5010318.08	876200.1599999999	Geleitsstraße
52299723	52299725	-5009396.569999999	877938.6900000001	-5009451.59	877761.6399999999	Wilhelm-Leuschner-Straße
52300498	52300495	-5009374.18	877705.61	-5009319.57	877879.72	Geschwister-Scholl-Straße
3214655500	52300498	-5009461.79	877427.7899999999	-5009374.18	877705.61	Geschwister-Scholl-Straße
52300501	3214655500	-5009465.17	877417.0700000001	-5009461.79	877427.7899999999	Geschwister-Scholl-Straße
1834786877	7049334382	-5010195.53	876518.83	-5010217.96	876511.5599999999	Waldstraße
1834786538	1834786877	-5010138.24	876537.57	-5010195.53	876518.83	Waldstraße
7049334384	1834786538	-5010120.69	876543.4400000001	-5010138.24	876537.57	Waldstraße
52301623	52301624	-5009605.15	877873.51	-5009693.64	877591.78	Stauffenbergstraße
7051502623	5330172782	-5009663.13	876577.85	-5009708.91	876561.2100000001	Gustav-Adolf-Straße
5330172766	7051502623	-5009657.17	876580.01	-5009663.13	876577.85	Gustav-Adolf-Straße
3214655468	52292291	-5009304.399999999	877654.83	-5009294.17	877647.3899999999	Heinrich-Heine-Straße
52300498	3214655468	-5009374.18	877705.61	-5009304.399999999	877654.83	Heinrich-Heine-Straße
52299725	52300498	-5009451.59	877761.6399999999	-5009374.18	877705.61	Heinrich-Heine-Straße
3208766514	52299725	-5009523.08	877813.56	-5009451.59	877761.6399999999	Heinrich-Heine-Straße
52295702	3208766514	-5009528.86	877817.75	-5009523.08	877813.56	Heinrich-Heine-Straße
3208766515	52295702	-5009535.0600000005	877822.28	-5009528.86	877817.75	Heinrich-Heine-Straße
52301623	3208766515	-5009605.15	877873.51	-5009535.0600000005	877822.28	Heinrich-Heine-Straße
2020769253	52301623	-5009671.33	877921.9299999999	-5009605.15	877873.51	Heinrich-Heine-Straße
52295694	2020769253	-5009679.87	877928.17	-5009671.33	877921.9299999999	Heinrich-Heine-Straße
2020769259	52295694	-5009690.38	877935.86	-5009679.87	877928.17	Heinrich-Heine-Straße
2022279297	2020769259	-5009704.78	877946.64	-5009690.38	877935.86	Heinrich-Heine-Straße
2022279377	2022279297	-5009725.86	877962.43	-5009704.78	877946.64	Heinrich-Heine-Straße
2022279455	2022279377	-5009751.7299999995	877981.8	-5009725.86	877962.43	Heinrich-Heine-Straße
878931313	2022279455	-5009759.25	877987.4400000001	-5009751.7299999995	877981.8	Heinrich-Heine-Straße
2018953895	878931313	-5009836.2700000005	878042.6	-5009759.25	877987.4400000001	Heinrich-Heine-Straße
7049334382	7049363386	-5010217.96	876511.5599999999	-5010236.75	876505.3999999999	Waldstraße
3214655501	501896690	-5009467.47	876991.72	-5009476.49	876990.35	Hessenring
2018740877	3214655501	-5009452.46	876993.9900000001	-5009467.47	876991.72	Hessenring
2018740860	2018740877	-5009446.5	876994.3700000001	-5009452.46	876993.9900000001	Hessenring
2018740818	2018740860	-5009441.55	876994.3899999999	-5009446.5	876994.3700000001	Hessenring
2018740748	2018740818	-5009433.4799999995	876993.24	-5009441.55	876994.3899999999	Hessenring
2018740730	2018740748	-5009425.36	876991.85	-5009433.4799999995	876993.24	Hessenring
2018740704	2018740730	-5009420.85	876991.52	-5009425.36	876991.85	Hessenring
2018740680	2018740704	-5009415.49	876991.66	-5009420.85	876991.52	Hessenring
2018740643	2018740680	-5009408.76	876992.53	-5009415.49	876991.66	Hessenring
501896691	2018740643	-5009387.87	876996.4299999999	-5009408.76	876992.53	Hessenring
1833003662	501896691	-5009389.989999999	877036.79	-5009387.87	876996.4299999999	Hessenring
1833003663	1833003662	-5009390.95	877055.59	-5009389.989999999	877036.79	Hessenring
501896693	1833003663	-5009392.32	877081.46	-5009390.95	877055.59	Hessenring
3437196989	1596258709	-5008104.1	877888.51	-5008103.87	877886.5800000001	Neue Schneise
3437196990	3437196989	-5008104.29	877890.1	-5008104.1	877888.51	Neue Schneise
1835095011	1160090659	-5010805.97	873313.22	-5010805.21	873309.16	Kaiserleistraße
1160090684	1835095011	-5010807.55	873316.64	-5010805.97	873313.22	Kaiserleistraße
1837281080	1160090684	-5010809.78	873319.04	-5010807.55	873316.64	Kaiserleistraße
1835095030	1837281080	-5010812.390000001	873320.14	-5010809.78	873319.04	Kaiserleistraße
1837281086	1835095030	-5010815.09	873319.7999999999	-5010812.390000001	873320.14	Kaiserleistraße
1160090668	1837281086	-5010817.5600000005	873318.08	-5010815.09	873319.7999999999	Kaiserleistraße
1835095055	1160090668	-5010819.41	873315.3700000001	-5010817.5600000005	873318.08	Kaiserleistraße
1160090662	1835095055	-5010820.62	873311.9	-5010819.41	873315.3700000001	Kaiserleistraße
1837281089	1160090662	-5010821.07	873307.9999999999	-5010820.62	873311.9	Kaiserleistraße
1835095061	1837281089	-5010820.71	873304.0900000001	-5010821.07	873307.9999999999	Kaiserleistraße
1160090686	1835095061	-5010819.57	873300.55	-5010820.71	873304.0900000001	Kaiserleistraße
1837281088	1160090686	-5010817.78	873297.75	-5010819.57	873300.55	Kaiserleistraße
634397	1837281088	-5010815.51	873295.9700000001	-5010817.78	873297.75	Kaiserleistraße
1835095028	634397	-5010812.390000001	873295.45	-5010815.51	873295.9700000001	Kaiserleistraße
1835095013	1835095028	-5010809.38	873296.85	-5010812.390000001	873295.45	Kaiserleistraße
1837281075	1835095013	-5010806.96	873299.95	-5010809.38	873296.85	Kaiserleistraße
1835095008	1837281075	-5010805.49	873304.28	-5010806.96	873299.95	Kaiserleistraße
1160090659	1835095008	-5010805.21	873309.16	-5010805.49	873304.28	Kaiserleistraße
1839059877	60268033	-5010377.31	874900.33	-5010380.54	874896.7999999999	August-Hecht-Straße
1839059850	1839059877	-5010373.04	874903.9099999999	-5010377.31	874900.33	August-Hecht-Straße
290088511	1839059850	-5010299.58	874950.52	-5010373.04	874903.9099999999	August-Hecht-Straße
3076676733	60268033	-5010393.28	874945.39	-5010380.54	874896.7999999999	Löwenstraße
289655788	3076676733	-5010402.93	874982.71	-5010393.28	874945.39	Löwenstraße
60268032	289655788	-5010421.67	875053.7	-5010402.93	874982.71	Löwenstraße
1834596278	35339010	-5009881.04	876105.5499999999	-5009878.890000001	876092.59	Marienstraße
6856400151	1834596278	-5009895.59	876196.5800000001	-5009881.04	876105.5499999999	Marienstraße
1834596400	6856400151	-5009925.97	876386.5700000001	-5009895.59	876196.5800000001	Marienstraße
145793234	1834596400	-5009927.63	876396.8999999999	-5009925.97	876386.5700000001	Marienstraße
1834596405	145793234	-5009928.43	876402.0199999999	-5009927.63	876396.8999999999	Marienstraße
7161269716	1834596405	-5009954.350000001	876547.1099999999	-5009928.43	876402.0199999999	Marienstraße
3161228588	7161269716	-5009956.62	876559.81	-5009954.350000001	876547.1099999999	Marienstraße
35339015	3161228588	-5009959.140000001	876573.9299999999	-5009956.62	876559.81	Marienstraße
878318971	201337247	-5009542.22	875835.99	-5009557.49	875775.16	Starkenburgring
3206532913	878318971	-5009512.46	875955.74	-5009542.22	875835.99	Starkenburgring
201337251	3206532913	-5009510.13	875965.12	-5009512.46	875955.74	Starkenburgring
3206532912	201337251	-5009507.78	875974.5499999999	-5009510.13	875965.12	Starkenburgring
848623253	3206532912	-5009477.94	876094.43	-5009507.78	875974.5499999999	Starkenburgring
1840312786	848623253	-5009475.03	876106.22	-5009477.94	876094.43	Starkenburgring
201337257	1840312786	-5009468.63	876133.4	-5009475.03	876106.22	Starkenburgring
7246686588	5218114132	-5008984.52	876780.28	-5008982.4	876758.41	Odenwaldring
5218114133	7246686588	-5008986.569999999	876801.4199999999	-5008984.52	876780.28	Odenwaldring
2412880794	2412880802	-5010618.0	873690.76	-5010634.11	873689.22	Kaiserlei Westseite
2412880789	2412880794	-5010611.77	873691.38	-5010618.0	873690.76	Kaiserlei Westseite
35339010	35339009	-5009878.890000001	876092.59	-5009869.100000001	876030.4700000001	Marienstraße
150888254	1840312306	-5009409.680000001	875924.17	-5009409.76	875940.8	Gutenbergstraße
2012875113	5218114133	-5008989.43	876830.94	-5008986.569999999	876801.4199999999	Odenwaldring
2022540493	2012875113	-5008994.47	876885.6599999999	-5008989.43	876830.94	Odenwaldring
3212741691	2022540493	-5008995.5	876899.46	-5008994.47	876885.6599999999	Odenwaldring
34042090	3212741691	-5008997.64	876925.7899999999	-5008995.5	876899.46	Odenwaldring
3164946642	168729698	-5010477.67	875872.93	-5010487.68	875867.3200000001	Kaiserstraße
3164946639	3164946642	-5010454.699999999	875885.13	-5010477.67	875872.93	Kaiserstraße
3820274118	526646	-5010595.52	875003.6100000001	-5010592.78	874948.6799999999	Berliner Straße
1836463306	35348100	-5010679.95	875797.41	-5010731.63	875776.51	Kaiserstraße
2012654953	1836463306	-5010676.5	875798.3400000001	-5010679.95	875797.41	Kaiserstraße
881959747	2012654953	-5010667.649999999	875800.7299999999	-5010676.5	875798.3400000001	Kaiserstraße
35339577	881959747	-5010660.38	875802.36	-5010667.649999999	875800.7299999999	Kaiserstraße
2031153815	271786638	-5008583.25	876217.75	-5008513.390000001	876248.88	Karl-Ferdinand-Becker-Weg
2031153816	2031153815	-5008585.399999999	876215.9	-5008583.25	876217.75	Karl-Ferdinand-Becker-Weg
271786639	2031153816	-5008586.7299999995	876212.96	-5008585.399999999	876215.9	Karl-Ferdinand-Becker-Weg
2031153818	271786639	-5008587.08	876210.4900000001	-5008586.7299999995	876212.96	Karl-Ferdinand-Becker-Weg
2031153817	2031153818	-5008587.0200000005	876207.66	-5008587.08	876210.4900000001	Karl-Ferdinand-Becker-Weg
271786640	2031153817	-5008573.66	876130.8700000001	-5008587.0200000005	876207.66	Karl-Ferdinand-Becker-Weg
2449984251	271786640	-5008573.08	876128.48	-5008573.66	876130.8700000001	Karl-Ferdinand-Becker-Weg
2449984250	2449984251	-5008572.5600000005	876127.54	-5008573.08	876128.48	Karl-Ferdinand-Becker-Weg
2449984249	2449984250	-5008571.92	876126.4	-5008572.5600000005	876127.54	Karl-Ferdinand-Becker-Weg
2031153809	2449984249	-5008570.89	876125.91	-5008571.92	876126.4	Karl-Ferdinand-Becker-Weg
2031153808	2031153809	-5008569.72	876126.0099999999	-5008570.89	876125.91	Karl-Ferdinand-Becker-Weg
271786635	2031153808	-5008496.91	876159.5700000001	-5008569.72	876126.0099999999	Karl-Ferdinand-Becker-Weg
2032692241	290426932	-5009211.96	874139.7299999999	-5009204.51	874164.83	Aulmannstraße
2032692243	2032692241	-5009223.0200000005	874096.99	-5009211.96	874139.7299999999	Aulmannstraße
7049363385	7049334383	-5010091.890000001	876552.88	-5010105.87	876548.3200000001	Waldstraße
1235236413	634435	-5010686.11	873990.04	-5010674.97	873983.3600000001	Strahlenbergerstraße
115954087	1235236413	-5010691.89	873997.44	-5010686.11	873990.04	Strahlenbergerstraße
1235236558	115954087	-5010696.41	874005.24	-5010691.89	873997.44	Strahlenbergerstraße
1235236508	1235236558	-5010700.92	874013.71	-5010696.41	874005.24	Strahlenbergerstraße
1235236753	1235236508	-5010704.12	874023.13	-5010700.92	874013.71	Strahlenbergerstraße
1235236912	1235236753	-5010706.58	874031.2100000001	-5010704.12	874023.13	Strahlenbergerstraße
1235237055	1235236912	-5010708.319999999	874038.86	-5010706.58	874031.2100000001	Strahlenbergerstraße
115954091	1235237055	-5010709.51	874045.58	-5010708.319999999	874038.86	Strahlenbergerstraße
2949939769	115954091	-5010712.74	874078.08	-5010709.51	874045.58	Strahlenbergerstraße
526666	2949939769	-5010714.1	874111.2599999999	-5010712.74	874078.08	Strahlenbergerstraße
1158137247	526666	-5010714.28	874146.74	-5010714.1	874111.2599999999	Strahlenbergerstraße
411828156	1158137247	-5010717.13	874234.3500000001	-5010714.28	874146.74	Strahlenbergerstraße
7049334383	7049334384	-5010105.87	876548.3200000001	-5010120.69	876543.4400000001	Waldstraße
2031153827	271786642	-5008601.0	876312.42	-5008530.6899999995	876343.2200000001	Wilhelm-Weber-Weg
2031153831	2031153827	-5008603.97	876312.4400000001	-5008601.0	876312.42	Wilhelm-Weber-Weg
2031153832	2031153831	-5008605.99	876314.2500000001	-5008603.97	876312.4400000001	Wilhelm-Weber-Weg
271786643	2031153832	-5008607.4799999995	876317.6	-5008605.99	876314.2500000001	Wilhelm-Weber-Weg
271786644	271786643	-5008618.29	876377.98	-5008607.4799999995	876317.6	Wilhelm-Weber-Weg
2031153844	271786644	-5008618.25	876382.28	-5008618.29	876377.98	Wilhelm-Weber-Weg
2031153841	2031153844	-5008617.63	876385.23	-5008618.25	876382.28	Wilhelm-Weber-Weg
288473687	2031153841	-5008616.43	876387.1	-5008617.63	876385.23	Wilhelm-Weber-Weg
2169431022	288473687	-5008615.22	876387.65	-5008616.43	876387.1	Wilhelm-Weber-Weg
2031153795	2169431022	-5008548.62	876418.04	-5008615.22	876387.65	Wilhelm-Weber-Weg
2031153792	2031153795	-5008547.05	876417.9800000001	-5008548.62	876418.04	Wilhelm-Weber-Weg
271786631	2031153792	-5008545.72	876416.8099999999	-5008547.05	876417.9800000001	Wilhelm-Weber-Weg
7572530847	7049363385	-5010084.42	876549.58	-5010091.890000001	876552.88	Waldstraße
1834786193	7572530847	-5010075.74	876550.8300000001	-5010084.42	876549.58	Waldstraße
2951288345	1834786193	-5010068.350000001	876550.02	-5010075.74	876550.8300000001	Waldstraße
35343337	2951288345	-5010059.64	876548.79	-5010068.350000001	876550.02	Waldstraße
1511320773	526637	-5010562.92	874362.49	-5010566.95	874370.67	Berliner Straße
526643	1511320773	-5010560.26	874355.69	-5010562.92	874362.49	Berliner Straße
3433725493	3423747481	-5008577.82	878344.29	-5008586.48	878407.28	Rodauweg
82659806	3433725493	-5008567.66	878270.2499999999	-5008577.82	878344.29	Rodauweg
3433710794	82659806	-5008558.72	878201.04	-5008567.66	878270.2499999999	Rodauweg
86053457	3433710794	-5008550.48	878137.25	-5008558.72	878201.04	Rodauweg
3433736394	86053457	-5008543.74	878087.7500000001	-5008550.48	878137.25	Rodauweg
