start	end	lat	lon	lat	lon	name	distance
52292287	60404701	-5009383.720000001	877353.6399999999	-5009354.69	877452.13	Buchhügelallee	0.07736752437658784
52300501	52299733	-5009465.17	877417.0700000001	-5009541.84	877476.22	Elisabethenstraße	0.09515298723636156
52300501	52300498	-5009465.17	877417.0700000001	-5009374.18	877705.61	Geschwister-Scholl-Straße	0.22942355289914465
52299733	52299730	-5009541.84	877476.22	-5009485.73	877656.28	Wilhelm-Leuschner-Straße	0.1428390121267608
52299733	52293733	-5009541.84	877476.22	-5009617.54	877533.4000000001	Elisabethenstraße	0.09356545010258051
52293733	52295707	-5009617.54	877533.4000000001	-5009676.82	877346.05	Goerdelerstraße	0.1490580107042022
52293733	52301624	-5009617.54	877533.4000000001	-5009693.64	877591.78	Elisabethenstraße	0.09434068075280692
52293733	52295702	-5009617.54	877533.4000000001	-5009528.86	877817.75	Goerdelerstraße	0.22560318279374145
52301624	52293735	-5009693.64	877591.78	-5009769.49	877648.39	Elisabethenstraße	0.09353870352996924
52301624	52301623	-5009693.64	877591.78	-5009605.15	877873.51	Stauffenbergstraße	0.22382745400583387
52293735	38583609	-5009769.49	877648.39	-5009782.109999999	877640.79	Lichtenplattenweg	0.01515849392781208
52293735	52295694	-5009769.49	877648.39	-5009679.87	877928.17	Lichtenplattenweg	0.22335643222595408
3125624829	35339569	-5011063.029999999	875646.19	-5011065.5	875660.69	Bettinastraße	0.010701872575188318
3125624829	58758700	-5011063.029999999	875646.19	-5011013.33	875326.6200000001	Bettinastraße	0.234566093121577
3125624829	2319892731	-5011063.029999999	875646.19	-5011181.86	875393.57	Nordring	0.2633582122302624
35339569	1822641856	-5011065.5	875660.69	-5011075.57	875670.93	Kaiserstraße	0.013431699139038673
35339569	2089463231	-5011065.5	875660.69	-5011069.63	875676.59	Mainstraße	0.012260761566756106
35339569	1836463892	-5011065.5	875660.69	-5011057.58	875678.5900000001	Bettinastraße	0.01576741205433024
35339569	35339572	-5011065.5	875660.69	-5010928.99	875701.6	Kaiserstraße	0.1559846985777089
58758700	60268264	-5011013.33	875326.6200000001	-5010881.5	875388.5	Taunusstraße	0.15313424569912193
58758700	60268555	-5011013.33	875326.6200000001	-5010998.0	875225.33	Bettinastraße	0.07423835327230052
58758700	60268263	-5011013.33	875326.6200000001	-5011143.5	875268.0800000001	Taunusstraße	0.15069004265365069
198965750	34042049	-5009150.34	876691.8499999999	-5008986.39	876722.44	Schopenhauerstraße	0.1836632346432375
198965750	60405350	-5009150.34	876691.8499999999	-5009174.61	876895.03	Humboldtstraße	0.14748258940212283
34042049	34042048	-5008986.39	876722.44	-5009008.58	876924.82	Odenwaldring	0.1465930512530522
195984207	150888266	-5009091.930000001	876131.26	-5009081.9799999995	876025.39	Weikertsblochstraße	0.07635719904547247
195984207	196424330	-5009091.930000001	876131.26	-5009218.01	876113.2999999999	Eupener Straße	0.1409745420686985
195984207	195984208	-5009091.930000001	876131.26	-5009102.04	876241.1699999999	Weikertsblochstraße	0.07923601005235292
196424330	145791069	-5009218.01	876113.2999999999	-5009229.08	876220.26	Birkenlohrstraße	0.07738072806633745
196424330	150888262	-5009218.01	876113.2999999999	-5009216.62	876014.52	Birkenlohrstraße	0.07054865244875164
34087295	60268029	-5010632.489999999	875515.72	-5010576.87	875551.37	Luisenstraße	0.06689805734065413
34087295	58787608	-5010632.489999999	875515.72	-5010654.739999999	875751.2699999999	Berliner Straße	0.17447724137571397
34087295	34087241	-5010632.489999999	875515.72	-5010610.0200000005	875220.74	Berliner Straße	0.21191649157397338
60953740	60953737	-5008651.92	878966.96	-5008764.2	878933.4099999999	Lohrweg	0.1271634110956892
60953740	82528611	-5008651.92	878966.96	-5008513.33	879013.0100000001	Lohrweg	0.15761798194399415
60953740	82528616	-5008651.92	878966.96	-5008644.01	878908.78	Rodauweg	0.042444090262921605
60953737	82528619	-5008764.2	878933.4099999999	-5008756.29	878872.05	Donauweg	0.04466578392652572
60953737	60955350	-5008764.2	878933.4099999999	-5009022.47	878846.08	Obere Grenzstraße	0.2939902352247243
82528611	76957632	-5008513.33	879013.0100000001	-5008473.69	879025.8200000001	Lohrweg	0.04502941200729427
82528611	82528609	-5008513.33	879013.0100000001	-5008505.970000001	878955.9199999999	Werraweg	0.041559710323786206
76957632	2005578785	-5008473.69	879025.8200000001	-5008473.01	879021.4600000001	Brunnenweg	0.0032023820945663866
76957632	261630745	-5008473.69	879025.8200000001	-5008511.08	879295.78	Brunnenweg	0.19711314487772688
268999339	2319892731	-5011198.45	875399.33	-5011181.86	875393.57	Nordring	0.018904899878058698
268999339	1086034110	-5011198.45	875399.33	-5011188.25	875499.47	Hafenallee	0.07233812779285073
268999339	30926097	-5011198.45	875399.33	-5011252.489999999	874825.3999999999	Nordring	0.41379907858086146
268999339	2861970114	-5011198.45	875399.33	-5011264.42	875418.26	Am Hafendeck	0.07463536987037447
2319892731	294864521	-5011181.86	875393.57	-5011201.46	875242.25	Nordring	0.11022473217361406
60954142	1609310285	-5009279.8	878916.3	-5009289.63	878994.11	Fichtestraße	0.05659074272819289
60954142	2024106180	-5009279.8	878916.3	-5009394.78	878881.7	Scheffelstraße	0.1302541498583901
60954142	60955433	-5009279.8	878916.3	-5009073.17	878979.33	Scheffelstraße	0.23419401162938228
1609310285	60954143	-5009289.63	878994.11	-5009298.859999999	879073.6900000001	Fichtestraße	0.0577079426745577
1609310285	1609310294	-5009289.63	878994.11	-5009404.29	878959.9400000001	Mistweg	0.12984605012481293
60954143	60954571	-5009298.859999999	879073.6900000001	-5009414.39	879042.3	Gaußstraße	0.13044140365939227
60954143	60955434	-5009298.859999999	879073.6900000001	-5009125.76	879122.7	Gaußstraße	0.1956894373802335
60954143	60954144	-5009298.859999999	879073.6900000001	-5009314.100000001	879229.4500000001	Fichtestraße	0.11248980721057461
60954144	60954572	-5009314.100000001	879229.4500000001	-5009430.1899999995	879205.25	Heusenstammer Weg	0.13027628823437243
60954144	60954574	-5009314.100000001	879229.4500000001	-5009238.93	879245.18	Heusenstammer Weg	0.08436175642593288
882152283	882152314	-5010866.33	876031.8200000001	-5010837.3100000005	876043.6900000001	Sophie-von-la-Roche-Platz	0.033371042672641044
882152283	457400487	-5010866.33	876031.8200000001	-5010921.65	875881.22	Linsenberg	0.13279082494379407
882152283	882152309	-5010866.33	876031.8200000001	-5010820.6899999995	876093.22	Sophie-von-la-Roche-Platz	0.12940758754042658
2024106180	60785956	-5009394.78	878881.7	-5009586.02	878824.6799999999	Scheffelstraße	0.21657218708742718
2024106180	1609310294	-5009394.78	878881.7	-5009404.29	878959.9400000001	Rondellweg	0.056823188408320756
60785956	60785959	-5009586.02	878824.6799999999	-5009621.99	878953.27	Kopernikusstraße	0.10144876873576379
60785956	60785958	-5009586.02	878824.6799999999	-5009577.569999999	878764.44	Kopernikusstraße	0.043999580629231205
60955433	60955350	-5009073.17	878979.33	-5009022.47	878846.08	Hölderlinstraße	0.11055515721082781
60955433	60955434	-5009073.17	878979.33	-5009125.76	879122.7	Hölderlinstraße	0.11785314797984851
31124347	196414630	-5009127.72	875088.6100000001	-5009090.05	875208.4099999999	Odenwaldring	0.09520718595766568
31124347	31124337	-5009127.72	875088.6100000001	-5009118.44	875081.31	Sprendlinger Landstraße	0.011562179687061034
31124347	253396820	-5009127.72	875088.6100000001	-5009182.43	874938.71	Taunusring	0.12307199998232016
31124347	195984169	-5009127.72	875088.6100000001	-5009305.91	875223.0499999999	Sprendlinger Landstraße	0.22019811099913372
35339023	35343340	-5010313.25	876874.65	-5010329.75	876989.99	Bleichstraße	0.08430946970763253
35339023	36321196	-5010313.25	876874.65	-5010291.54	876720.63	Bleichstraße	0.11250649682066062
1832151239	3913188867	-5010438.2700000005	876930.0	-5010467.99	876953.23	Karlstraße	0.04283749862878122
1832151239	267876464	-5010438.2700000005	876930.0	-5010494.71	876796.55	Bieberer Straße	0.11487541040139869
1832151239	2551130501	-5010438.2700000005	876930.0	-5010425.149999999	876962.35	Bieberer Straße	0.02731907942125633
271785600	245565489	-5008325.78	875915.6799999999	-5008317.91	875609.8200000001	Schubertstraße	0.265833506119488
271785600	271786630	-5008325.78	875915.6799999999	-5008462.62	875971.3200000001	Schubertstraße	0.1947647733502612
36321196	36321512	-5010291.54	876720.63	-5010279.72	876632.29	Bleichstraße	0.06438240918175546
36321196	2118592187	-5010291.54	876720.63	-5010325.66	876707.4600000001	Wilhelmsplatz	0.03909958412190206
36321196	36321776	-5010291.54	876720.63	-5010101.35	876782.7000000001	Wilhelmstraße	0.216133826285719
35343340	35343349	-5010329.75	876989.99	-5010412.800000001	876968.11	Karlstraße	0.09369772459046091
35343340	36685687	-5010329.75	876989.99	-5010337.95	877053.58	Bleichstraße	0.04636826594158009
1831939610	3164946639	-5010405.88	875899.69	-5010454.699999999	875885.13	Kaiserstraße	0.05528696864114978
1831939610	35463043	-5010405.88	875899.69	-5010261.4799999995	875952.26	Kaiserstraße	0.16493700374378853
1831939610	1831947111	-5010405.88	875899.69	-5010395.720000001	876077.2899999999	Große Marktstraße	0.12869139584173162
3164946639	168729698	-5010454.699999999	875885.13	-5010487.68	875867.3200000001	Kaiserstraße	0.03882287457584814
3164946639	3164946646	-5010454.699999999	875885.13	-5010489.42	875881.83	Kaiserstraße	0.03878544396148695
35463043	1834906686	-5010261.4799999995	875952.26	-5010117.99	875842.15	Rathenaustraße	0.1779931513002096
35463043	36475981	-5010261.4799999995	875952.26	-5010313.88	876183.2699999999	Geleitsstraße	0.1748149101255562
35463043	60264004	-5010261.4799999995	875952.26	-5010225.0	875789.97	Geleitsstraße	0.12269043033821113
35463043	623848957	-5010261.4799999995	875952.26	-5010143.04	875996.25	Kaiserstraße	0.13543017710068372
633560	409018739	-5008728.24	874780.7899999999	-5008648.76	875031.56	Merianstraße	0.19961338183147137
633560	253398193	-5008728.24	874780.7899999999	-5008836.18	874436.38	Merianstraße	0.27463178547905676
633560	439754213	-5008728.24	874780.7899999999	-5008896.46	874907.75	Sprendlinger Landstraße	0.20789411547314576
633560	289420342	-5008728.24	874780.7899999999	-5008466.4799999995	874583.25	Sprendlinger Landstraße	0.32350419063605584
253398189	253398192	-5008898.93	874192.24	-5008862.96	874317.32	Merianstraße	0.09993342104649083
253398189	253393294	-5008898.93	874192.24	-5008941.3	874095.29	Merianstraße	0.0850993206723816
253398189	409459434	-5008898.93	874192.24	-5008616.94	873838.7400000001	Hergenröderweg	0.4070381563187066
2031153579	2472136	-5008181.29	877766.8500000001	-5008166.19	877801.0	Waldstraße	0.029633428531117154
2031153579	288470664	-5008181.29	877766.8500000001	-5008119.640000001	877747.98	Nasses Dreieck	0.07024694514346395
2472136	1854322588	-5008166.19	877801.0	-5008175.390000001	877788.6799999999	Waldstraße	0.01349230811549099
2472136	3424471486	-5008166.19	877801.0	-5008154.99	877817.4500000001	Waldstraße	0.01712210495022613
3226974301	5877125652	-5009967.95	878527.7300000001	-5010039.359999999	878510.92	Untere Grenzstraße	0.0803296281358212
3226974301	3226974293	-5009967.95	878527.7300000001	-5009949.87	878493.4700000001	Bieberer Straße	0.033132697447990286
3226974301	35216733	-5009967.95	878527.7300000001	-5009939.0	878528.98	Untere Grenzstraße	0.03257601100620753
3226974293	35243254	-5009949.87	878493.4700000001	-5009983.069999999	878388.7	Bieberer Straße	0.08337740731162267
3226974293	35216733	-5009949.87	878493.4700000001	-5009939.0	878528.98	Bieberer Straße	0.02807532777425128
104708919	104708914	-5009600.28	875734.9500000001	-5009539.17	875990.15	Starkenburgring	0.19437814544662355
882152314	882152309	-5010837.3100000005	876043.6900000001	-5010820.6899999995	876093.22	Sophie-von-la-Roche-Platz	0.0398766557376549
882152314	882152356	-5010837.3100000005	876043.6900000001	-5010847.92	876116.72	Mozartweg	0.056660621455754234
882152309	278123616	-5010820.6899999995	876093.22	-5010810.649999999	876123.3	Herrnstraße	0.024189978291299926
2025519729	60405603	-5009782.56	879148.14	-5009732.31	879089.6200000001	Bierbrauerweg	0.06979298583822377
2025519729	292558860	-5009782.56	879148.14	-5010020.84	879400.5399999999	Bierbrauerweg	0.320560721769081
2025519729	2025519620	-5009782.56	879148.14	-5009721.76	879293.4600000001	Bierbrauerweg	0.12542825296159985
60405603	60786323	-5009732.31	879089.6200000001	-5009790.0600000005	878966.6199999999	Bieberer Straße	0.10876909815053516
60405603	2472201	-5009732.31	879089.6200000001	-5009698.16	879160.56	Bieberer Straße	0.06328585593616942
60405603	60785959	-5009732.31	879089.6200000001	-5009621.99	878953.27	Kopernikusstraße	0.15700871375496428
215332579	870138990	-5010025.91	876363.57	-5010044.83	876354.51	Groß-Hasenbach-Straße	0.02201507394028899
215332579	1834786033	-5010025.91	876363.57	-5010017.91	876318.5599999999	Bismarckstraße	0.033323950577159395
215332579	35343337	-5010025.91	876363.57	-5010059.64	876548.79	Bismarckstraße	0.13737836836940623
58758691	58758674	-5010964.100000001	874997.3600000001	-5010925.48	874737.31	Bettinastraße	0.1904232973185465
58758691	60268555	-5010964.100000001	874997.3600000001	-5010998.0	875225.33	Bettinastraße	0.16694062514837943
58758691	58761490	-5010964.100000001	874997.3600000001	-5011091.79	874918.25	Ludwigstraße	0.1528308823864656
196414630	196414640	-5009090.05	875208.4099999999	-5009131.649999999	875400.8	Brahmsstraße	0.20151312045266365
1036364385	58761500	-5010745.83	875130.4899999999	-5010733.4	875164.93	Goetheplatz	0.028191654943896097
1036364385	1036364384	-5010745.83	875130.4899999999	-5010733.6	875119.8300000001	Goetheplatz	0.015584672916308318
58761500	1036364386	-5010733.4	875164.93	-5010717.94	875151.4500000001	Goetheplatz	0.01970228829120124
58761500	60268265	-5010733.4	875164.93	-5010772.510000001	875439.77	Bernardstraße	0.20083102531095504
1036364386	58787599	-5010717.94	875151.4500000001	-5010688.18	875170.43	Ludwigstraße	0.03576411482342093
1036364386	1036364384	-5010717.94	875151.4500000001	-5010733.6	875119.8300000001	Goetheplatz	0.0721791590244281
58787599	58787618	-5010688.18	875170.43	-5010675.6	875485.98	Domstraße	0.22661724130482935
58787599	34087241	-5010688.18	875170.43	-5010610.0200000005	875220.74	Ludwigstraße	0.09405894637072983
58787599	457347045	-5010688.18	875170.43	-5010728.81	875058.46	Goetheplatz	0.09177527016943726
271785579	245565478	-5009038.87	875329.4600000001	-5008974.46	875530.3400000001	Odenwaldring	0.16029084218812517
271785579	600109645	-5009038.87	875329.4600000001	-5008816.22	875161.02	Schumannstraße	0.2752847385562699
271785579	31124337	-5009038.87	875329.4600000001	-5009118.44	875081.31	Odenwaldring	0.19798848490013457
60785959	60954571	-5009621.99	878953.27	-5009414.39	879042.3	Gaußstraße	0.24321888272553047
60954571	1609310294	-5009414.39	879042.3	-5009404.29	878959.9400000001	Rondellweg	0.05983576774929421
60954571	60954572	-5009414.39	879042.3	-5009430.1899999995	879205.25	Rondellweg	0.1176141572149375
60955434	60954575	-5009125.76	879122.7	-5009176.17	879258.2899999999	Hölderlinstraße	0.11183081491607964
1835094359	1837280986	-5010531.09	873672.62	-5010533.63	873740.28	Kaiserleipromenade	0.04835153075835615
1835094359	5338845111	-5010531.09	873672.62	-5010679.91	873655.5299999999	Warschauer Straße	0.16614520160789326
1835094359	27652089	-5010531.09	873672.62	-5010521.35	873498.7000000001	Kaiserleipromenade	0.12454748097400022
5338845111	652545	-5010679.91	873655.5299999999	-5010686.99	873654.81	Warschauer Straße	0.007891804778202272
5338845111	652546	-5010679.91	873655.5299999999	-5010682.779999999	873675.86	Warschauer Straße	0.01694732570705092
1832944815	597896789	-5009517.45	878579.29	-5009547.38	878352.26	Lichtenplattenweg	0.17180108395221882
1832944815	7187684375	-5009517.45	878579.29	-5009641.57	878310.61	Puteauxpromenade	0.2625178876629855
1832944815	2031056412	-5009517.45	878579.29	-5009262.43	878663.9900000001	Puteauxpromenade	0.29536933765228546
597896789	34042130	-5009547.38	878352.26	-5009577.010000001	878258.68	Lichtenplattenweg	0.07446449097257037
597896789	2028930322	-5009547.38	878352.26	-5009457.22	878281.9999999999	Julius-Leber-Straße	0.11644350677234194
2031153783	2031153738	-5008541.54	876815.8899999999	-5008498.5600000005	876825.59	Eberhard-von-Rochow-Straße	0.05123008759813188
2031153738	59282316	-5008498.5600000005	876825.59	-5008351.84	876748.27	Eberhard-von-Rochow-Straße	0.1801855364112887
2031153738	2031153776	-5008498.5600000005	876825.59	-5008536.84	876852.57	Eberhard-von-Rochow-Straße	0.047588444705407344
150888279	150888284	-5009226.6899999995	875608.48	-5009184.65	875396.7400000001	Beethovenstraße	0.15818328755325198
150888279	1840618056	-5009226.6899999995	875608.48	-5009280.4399999995	875772.5000000001	Beethovenstraße	0.1316348615222395
150888279	195984182	-5009226.6899999995	875608.48	-5009091.2299999995	875620.4099999999	Richard-Wagner-Straße	0.15981407163958444
150888284	195984175	-5009184.65	875396.7400000001	-5009156.86	875411.07	Weikertsblochstraße	0.03255835584155633
150888284	195984172	-5009184.65	875396.7400000001	-5009260.49	875359.95	Weikertsblochstraße	0.0884078456221695
52292295	52300495	-5009240.53	877819.7799999999	-5009319.57	877879.72	Spießstraße	0.09776876087736376
52292295	52292291	-5009240.53	877819.7799999999	-5009294.17	877647.3899999999	Buchhügelallee	0.1367214019216525
52292295	34042100	-5009240.53	877819.7799999999	-5009203.0200000005	877950.36	Buchhügelallee	0.10213784117192506
52300495	52299723	-5009319.57	877879.72	-5009396.569999999	877938.6900000001	Spießstraße	0.09542593558778349
52300495	52300498	-5009319.57	877879.72	-5009374.18	877705.61	Geschwister-Scholl-Straße	0.13829541102749246
52299723	52299725	-5009396.569999999	877938.6900000001	-5009451.59	877761.6399999999	Wilhelm-Leuschner-Straße	0.1403795474241022
52299723	52295701	-5009396.569999999	877938.6900000001	-5009472.27	877995.89	Spießstraße	0.09357294451006573
52295701	52301620	-5009472.27	877995.89	-5009549.350000001	878054.35	Spießstraße	0.0953455898669297
52295701	34042102	-5009472.27	877995.89	-5009425.95	878143.2499999999	Goerdelerstraße	0.11709509505909894
52295701	52295702	-5009472.27	877995.89	-5009528.86	877817.75	Goerdelerstraße	0.14184452782564033
52301620	52301623	-5009549.350000001	878054.35	-5009605.15	877873.51	Stauffenbergstraße	0.14318851570574112
52301620	52295699	-5009549.350000001	878054.35	-5009622.73	878110.03	Spießstraße	0.09077664196654515
52295699	34042130	-5009622.73	878110.03	-5009577.010000001	878258.68	Lichtenplattenweg	0.11762927201371491
52295699	52295694	-5009622.73	878110.03	-5009679.87	877928.17	Lichtenplattenweg	0.14449483306036667
52295699	878931330	-5009622.73	878110.03	-5009695.109999999	878165.7799999999	Spießstraße	0.08979963189090548
104708914	201337251	-5009539.17	875990.15	-5009510.13	875965.12	Brinkstraße	0.03691477739313034
104708914	150883873	-5009539.17	875990.15	-5009631.24	876065.2000000001	Arndtstraße	0.11556572568825828
271786634	271786630	-5008479.8	876064.68	-5008462.62	875971.3200000001	Egerländer Straße	0.06931808033246886
271786634	271786632	-5008479.8	876064.68	-5008535.84	875929.47	Hugo-Eberhardt-Weg	0.16004726002246983
271786634	271786638	-5008479.8	876064.68	-5008513.390000001	876248.88	Siegfried-Guggenheim-Weg	0.45494832411672503
271786630	271786632	-5008462.62	875971.3200000001	-5008535.84	875929.47	Schubertstraße	0.08679421016606015
271786638	2031153792	-5008513.390000001	876248.88	-5008547.05	876417.9800000001	Egerländer Straße	0.2923157393794417
271786638	2156241626	-5008513.390000001	876248.88	-5008496.76	876357.13	Egerländer Straße	0.11092724827841223
2862280085	4125322708	-5011327.8	874653.5700000001	-5011287.260000001	875260.5700000001	Mainkai	0.4425641746426019
2862280085	3279422470	-5011327.8	874653.5700000001	-5011305.11	875033.26	R 3	0.27267679779707965
2862280085	4125322731	-5011327.8	874653.5700000001	-5011256.149999999	874713.88	Provisorische Anbindung zur Walter-Spiller-Brücke	0.10438781173841666
3424471486	429358093	-5008154.99	877817.4500000001	-5008108.05	877750.88	Nasses Dreieck	0.07059535224190679
3424471486	86069508	-5008154.99	877817.4500000001	-5008106.3	877873.87	Waldstraße	0.0676561903233165
429358093	288470664	-5008108.05	877750.88	-5008119.640000001	877747.98	Nasses Dreieck	0.013056657184548183
429358093	86069508	-5008108.05	877750.88	-5008106.3	877873.87	Nasses Dreieck	0.09176511779768404
271786632	271785602	-5008535.84	875929.47	-5008612.3100000005	875920.59	Schubertstraße	0.08650696878714485
1822641856	2089463231	-5011075.57	875670.93	-5011069.63	875676.59	Mainstraße	0.007759941543159029
1822641856	1822641871	-5011075.57	875670.93	-5011178.550000001	875595.1	Kaiserstraße	0.13577497449430453
513655469	581812573	-5010349.13	875486.8999999999	-5010341.82	875458.57	Platz des 8. Mai 1945	0.02178571372215406
513655469	581820130	-5010349.13	875486.8999999999	-5010356.35	875515.3500000001	Platz des 8. Mai 1945	0.021828105669229898
513655469	581812572	-5010349.13	875486.8999999999	-5010387.99	875462.9400000001	Platz des 8. Mai 1945	0.04648235381309077
581812572	60263617	-5010387.99	875462.9400000001	-5010434.1	875641.46	Frankfurter Straße	0.13729918830148005
581812572	60263615	-5010387.99	875462.9400000001	-5010364.899999999	875372.6500000001	Frankfurter Straße	0.06938084057769106
35343344	35343337	-5010062.54	876565.49	-5010059.64	876548.79	Bismarckstraße	0.012343930476264937
35343344	36321776	-5010062.54	876565.49	-5010101.35	876782.7000000001	Bismarckstraße	0.1608742236827998
35343344	7049363385	-5010062.54	876565.49	-5010091.890000001	876552.88	Waldstraße	0.03445667839100046
36321776	36676166	-5010101.35	876782.7000000001	-5009996.739999999	876815.9400000001	Wilhelmstraße	0.11875654485644999
60954572	60954573	-5009430.1899999995	879205.25	-5009442.140000001	879344.2799999999	Rondellweg	0.10009374506783236
60954572	289422734	-5009430.1899999995	879205.25	-5009667.24	879154.9299999999	Heusenstammer Weg	0.26610388565074994
60954573	303773579	-5009442.140000001	879344.2799999999	-5009580.470000001	879409.58	Am Waldpark	0.16947499257381599
60954573	60954574	-5009442.140000001	879344.2799999999	-5009238.93	879245.18	Am Waldpark	0.3132924100409291
5521086110	634442	-5010688.0	873719.53	-5010652.46	873703.58	Kaiserleikreisel	0.04176453853807237
5521086110	634403	-5010688.0	873719.53	-5010704.470000001	873310.69	Strahlenbergerstraße	0.29486959681270697
5521086110	1235236967	-5010688.0	873719.53	-5010703.17	873976.95	Strahlenbergerstraße	0.1890923019293323
5521086110	652545	-5010688.0	873719.53	-5010686.99	873654.81	Strahlenbergerstraße	0.046191449396478186
634442	652546	-5010652.46	873703.58	-5010682.779999999	873675.86	Strahlenbergerstraße	0.04067197638336981
634442	1837280986	-5010652.46	873703.58	-5010533.63	873740.28	Kaiserleikreisel	0.13612823371329594
2031056412	821947395	-5009262.43	878663.9900000001	-5009346.1	878398.6499999999	Goerdelerstraße	0.2109812266609287
5329836614	6170958309	-5009783.199999999	876534.48	-5009795.15	876624.66	Christian-Pleß-Straße	0.06570330688486903
5329836614	5330172781	-5009783.199999999	876534.48	-5009727.0600000005	876554.81	Christian-Pleß-Straße	0.06410714912451312
5329836614	145791087	-5009783.199999999	876534.48	-5009752.4399999995	876320.4	Christian-Pleß-Straße	0.15653557584397365
2472201	3376859873	-5009698.16	879160.56	-5009691.79	879174.16	Bieberer Straße	0.012015385891476675
2472201	289422734	-5009698.16	879160.56	-5009667.24	879154.9299999999	Heusenstammer Weg	0.03652152411199823
289422734	3376859873	-5009667.24	879154.9299999999	-5009691.79	879174.16	Heusenstammer Weg	0.03076706698498304
195984172	195984169	-5009260.49	875359.95	-5009305.91	875223.0499999999	Weikertsblochstraße	0.10998072990382439
195984172	2012875251	-5009260.49	875359.95	-5009324.6	875410.01	Frühlingsaustraße	0.07975660719699049
52299730	2022377298	-5009485.73	877656.28	-5009485.2	877675.11	Wilhelm-Leuschner-Straße	0.013449260796331434
52299730	52299725	-5009485.73	877656.28	-5009451.59	877761.6399999999	Wilhelm-Leuschner-Straße	0.0851083035353419
52299725	52300498	-5009451.59	877761.6399999999	-5009374.18	877705.61	Heinrich-Heine-Straße	0.0949328134380232
52299725	52295702	-5009451.59	877761.6399999999	-5009528.86	877817.75	Heinrich-Heine-Straße	0.09481541880644
1838438908	1838438917	-5008567.05	875722.03	-5008589.24	875904.95	J.-F.-Kennedy-Promenade	0.1328621428151786
1838438908	377844613	-5008567.05	875722.03	-5008496.12	875742.97	J.-F.-Kennedy-Promenade	0.08029833313532508
457400487	35339582	-5010921.65	875881.22	-5010823.57	875762.73	Speyerstraße	0.13997218299132547
457400487	35316140	-5010921.65	875881.22	-5010984.31	875958.73	Speyerstraße	0.08913723873383576
86069508	288468647	-5008106.3	877873.87	-5007917.100000001	878028.32	Waldstraße	0.23760855363151512
501886970	288470719	-5007965.84	876999.8599999999	-5007876.37	877317.9	Habichtswaldweg	0.27317061047291624
501886970	6687642975	-5007965.84	876999.8599999999	-5007764.800000001	876620.37	Neusalzer Straße	0.3522402306444227
501886970	288470714	-5007965.84	876999.8599999999	-5008041.73	877123.3799999999	Neusalzer Straße	0.12206035354017554
245565478	377844766	-5008974.46	875530.3400000001	-5008962.17	875565.54	Odenwaldring	0.02860100364012392
245565478	1854322724	-5008974.46	875530.3400000001	-5008812.29	875405.2700000001	Richard-Wagner-Straße	0.2012651410459233
288470719	288470714	-5007876.37	877317.9	-5008041.73	877123.3799999999	Kreuzfeldweg	0.23047862591763182
288470719	288470707	-5007876.37	877317.9	-5007878.21	877431.4800000001	Kreuzfeldweg	0.08111814284433246
31124336	2876339806	-5008912.140000001	875840.4199999999	-5008931.29	875685.81	Odenwaldring	0.11258183350145118
31124336	664590343	-5008912.140000001	875840.4199999999	-5008878.5	875838.83	Schubertstraße	0.03743491711900857
5900053338	35339008	-5009950.18	875946.49	-5009956.100000001	875979.84	Bismarckstraße	0.02468920946306566
5900053338	60264006	-5009950.18	875946.49	-5010116.72	875841.12	Luisenstraße	0.19991641746250396
5900053338	35339006	-5009950.18	875946.49	-5009903.51	875680.21	Bismarckstraße	0.1969602580404138
35339008	35164734	-5009956.100000001	875979.84	-5009971.09	876060.2300000001	Bismarckstraße	0.05973163128582452
33779509	54160678	-5010738.949999999	877407.0099999999	-5010591.35	877444.8899999999	Arthur-Zitscher-Straße	0.16645350100843506
33779509	6687643119	-5010738.949999999	877407.0099999999	-5010807.75	877621.24	Mainstraße	0.17193362952781743
34425511	34425505	-5010205.16	874562.8500000001	-5010196.91	874521.85	Frankfurter Straße	0.030657706861946753
34425511	60268036	-5010205.16	874562.8500000001	-5010368.65	874505.8200000001	August-Bebel-Ring	0.18634883908321292
34425511	34425514	-5010205.16	874562.8500000001	-5010232.0200000005	874742.6499999999	Frankfurter Straße	0.13171514953927055
34425505	1834596238	-5010196.91	874521.85	-5009868.680000001	875073.1	Dreieichring	0.5627802069104095
34425505	761140259	-5010196.91	874521.85	-5010068.82	874117.9	Frankfurter Straße	0.34063398868216005
34425505	34425504	-5010196.91	874521.85	-5010351.38	874464.93	August-Bebel-Ring	0.1765582491966139
34425505	165139	-5010196.91	874521.85	-5010190.74	874470.14	Frankfurter Straße	0.038578691057791964
703989776	703989714	-5009062.46	874782.51	-5009183.1	874904.16	Manchotstraße	0.16417316081482172
703989714	253398269	-5009183.1	874904.16	-5009224.83	874791.0700000001	Taunusring	0.09309763054836352
703989714	31124337	-5009183.1	874904.16	-5009118.44	875081.31	Taunusring	0.14587729699136182
526684	29535051	-5010545.39	874089.43	-5010545.18	874032.56	Berliner Straße	0.04057185428844416
526684	526643	-5010545.39	874089.43	-5010560.26	874355.69	Berliner Straße	0.19067248415135427
7187342730	3989547465	-5009807.930000001	878437.28	-5009824.69	878450.1799999999	Rhönstraße	0.020790564229984015
7187342730	7187342731	-5009807.930000001	878437.28	-5009730.65	878378.03	Rhönstraße	0.0957920196532915
